Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType,Unnamed: 0.1_y,similar_template_node,similarity
600971,1,521132,953567,1,0,0,37.5294,-41.5884,44.1184,-40.2857,600971,-1,1,1,,,0
600971,0,569124,1042281,1,,,,,,,600971,-1,1,1,,,0
600971,0,518843,1069959,1,,,,,,,600971,-1,1,1,,,0
600971,0,534674,1069959,1,,,,,,,600971,-1,1,1,,,0
600971,1,635997,1044827,1,0,1,37.5294,-41.5884,-33.2015,-12.0086,600971,-1,1,1,,,0
600971,0,508060,1060337,1,,,,,,,600971,-1,1,1,,,0
600971,0,518523,1056159,1,,,,,,,600971,-1,1,1,,,0
600971,0,635708,1058676,1,,,,,,,600971,-1,1,1,,,0
600971,0,490667,1171107,1,,,,,,,600971,-1,1,1,,,0
600971,1,545713,1138345,1,0,0,37.5294,-41.5884,29.6939,-40.1567,600971,-1,1,1,,,0
600971,0,550207,1138345,1,,,,,,,600971,-1,1,1,,,0
600971,0,484624,1151096,1,,,,,,,600971,-1,1,1,,,0
600971,0,482508,1269649,1,,,,,,,600971,-1,1,1,,,0
600971,1,483025,1249574,1,0,1,37.5294,-41.5884,-27.0218,-12.1092,600971,-1,1,1,,,0
600971,1,500000,1212860,1,0,4,37.5294,-41.5884,9.26153,-163.053,600971,-1,1,1,,,0
600971,0,512138,1362831,1,,,,,,,600971,-1,1,1,,,0
600971,0,652663,1321006,1,,,,,,,600971,-1,1,1,,,0
600971,0,594810,1299809,1,,,,,,,600971,-1,1,1,,,0
600971,1,537689,1411853,1,0,1,37.5294,-41.5884,-28.3981,-14.8266,600971,-1,1,1,,,0
600971,0,599644,1382412,1,,,,,,,600971,-1,1,1,,,0
600971,1,624867,1382412,1,0,3,37.5294,-41.5884,-24.4417,-111.303,600971,-1,1,1,,,0
600971,0,623823,1382412,1,,,,,,,600971,-1,1,1,,,0
600971,1,535325,1382412,1,0,3,37.5294,-41.5884,-24.4794,-110.756,600971,-1,1,1,,,0
600971,0,471486,1383652,1,,,,,,,600971,-1,1,1,,,0
600971,0,457409,1390099,1,,,,,,,600971,-1,1,1,,,0
600971,0,508101,1399719,1,,,,,,,600971,-1,1,1,,,0
600971,0,497121,1477256,1,,,,,,,600971,-1,1,1,,,0
600971,0,644257,1503379,1,,,,,,,600971,-1,1,1,,,0
600971,0,650621,1522901,1,,,,,,,600971,-1,1,1,,,0
600971,1,539982,1472411,1,0,1,37.5294,-41.5884,-25.5706,-11.0298,600971,-1,1,1,,,0
600971,0,582475,1477257,1,,,,,,,600971,-1,1,1,,,0
600971,0,477606,1477257,1,,,,,,,600971,-1,1,1,,,0
600971,1,526327,1593627,1,0,1,37.5294,-41.5884,-26.4906,-14.134,600971,-1,1,1,,,0
600971,1,584511,1577500,1,0,0,37.5294,-41.5884,28.0193,-40.4917,600971,-1,1,1,,,0
600971,1,647173,1577500,1,0,4,37.5294,-41.5884,5.98833,-172.772,600971,-1,1,1,,,0
600971,0,598978,1654607,1,,,,,,,600971,-1,1,1,,,0
600971,1,595490,1659476,1,0,4,37.5294,-41.5884,5.87654,-167.352,600971,-1,1,1,,,0
600971,0,499665,1650049,1,,,,,,,600971,-1,1,1,,,0
600971,1,512246,1743613,1,0,0,37.5294,-41.5884,29.3272,-41.82,600971,-1,1,1,,,0
600971,0,644747,1754079,1,,,,,,,600971,-1,1,1,,,0
600971,0,520216,1764726,1,,,,,,,600971,-1,1,1,,,0
600971,0,649734,1736829,1,,,,,,,600971,-1,1,1,,,0
600971,1,614164,1762600,1,0,0,37.5294,-41.5884,32.8978,-46.5468,600971,-1,1,1,,,0
600971,0,511581,1737685,1,,,,,,,600971,-1,1,1,,,0
600971,0,642249,1755043,1,,,,,,,600971,-1,1,1,,,0
600971,1,584614,1843425,1,0,1,37.5294,-41.5884,-27.4596,-11.2519,600971,-1,1,1,,,0
600971,1,586220,1843425,1,0,4,37.5294,-41.5884,5.61642,-168.233,600971,-1,1,1,,,0
600971,1,456810,1875619,1,0,4,37.5294,-41.5884,-0.469223,-165.537,600971,-1,1,1,,,0
600971,1,565458,1875619,1,0,0,37.5294,-41.5884,40.0831,-34.3313,600971,-1,1,1,,,0
600971,0,463591,1815528,1,,,,,,,600971,-1,1,1,,,0
600971,1,593597,1815528,1,0,4,37.5294,-41.5884,3.44398,-167.778,600971,-1,1,1,,,0
600971,0,627182,1826332,1,,,,,,,600971,-1,1,1,,,0
600971,1,619185,1829310,1,0,4,37.5294,-41.5884,0.815699,-163.357,600971,-1,1,1,,,0
600971,0,643641,1846086,1,,,,,,,600971,-1,1,1,,,0
600971,1,629253,1937555,1,0,2,37.5294,-41.5884,-22.0312,86.2904,600971,-1,1,1,,,0
600971,0,489195,1942185,1,,,,,,,600971,-1,1,1,,,0
600971,0,572352,1935796,1,,,,,,,600971,-1,1,1,,,0
600971,0,562801,2005145,1,,,,,,,600971,-1,1,1,,,0
600971,1,614800,1995362,1,0,2,37.5294,-41.5884,-19.6073,86.1219,600971,-1,1,1,,,0
600971,0,499411,1991528,1,,,,,,,600971,-1,1,1,,,0
600971,1,577334,2003411,1,0,3,37.5294,-41.5884,-24.5102,-111.854,600971,-1,1,1,,,0
600971,1,619036,2082283,1,0,4,37.5294,-41.5884,5.47784,-155.125,600971,-1,1,1,16,70,98.93921486061704
600971,0,473077,2082283,1,,,,,,,600971,-1,1,1,,,0
600971,1,522858,2092255,1,0,2,37.5294,-41.5884,-24.3029,91.3004,600971,-1,1,1,,,0
600971,1,596193,2088726,1,0,2,37.5294,-41.5884,-17.1099,90.7971,600971,-1,1,1,,,0
600971,1,631291,2132978,1,0,1,37.5294,-41.5884,-25.9256,-12.8242,600971,-1,1,1,,,0
600971,1,603505,2132978,1,0,0,37.5294,-41.5884,27.6582,-40.0987,600971,-1,1,1,,,0
600971,0,605758,2178007,1,,,,,,,600971,-1,1,1,,,0
600971,1,528546,2190794,1,0,0,37.5294,-41.5884,33.3294,-44.0499,600971,-1,1,1,,,0
600971,1,501660,2190794,1,0,3,37.5294,-41.5884,-24.5847,-110.649,600971,-1,1,1,,,0
600971,1,586918,2308014,1,0,3,37.5294,-41.5884,-25.9172,-110.756,600971,-1,1,1,,,0
600971,0,634171,2246459,1,,,,,,,600971,-1,1,1,,,0
600971,1,512510,2371219,1,0,1,37.5294,-41.5884,-24.517,-14.5191,600971,-1,1,1,,,0
600971,0,574999,2339685,1,,,,,,,600971,-1,1,1,,,0
600971,1,516056,2356614,1,0,4,37.5294,-41.5884,-1.6425,-170.023,600971,-1,1,1,,,0
600971,1,610135,2367040,1,0,5,37.5294,-41.5884,22.1397,156.111,600971,-1,1,1,,,0
600971,1,462746,2354428,1,0,3,37.5294,-41.5884,-24.5968,-110.44,600971,-1,1,1,,,0
600971,0,637518,2338255,1,,,,,,,600971,-1,1,1,,,0
600971,0,525066,2355169,1,,,,,,,600971,-1,1,1,,,0
600971,1,486355,2462548,1,0,2,37.5294,-41.5884,-28.1018,90.1537,600971,-1,1,1,,,0
600971,1,512199,2424286,1,0,5,37.5294,-41.5884,22.5312,154.85,600971,-1,1,1,,,0
600971,0,653094,2419219,1,,,,,,,600971,-1,1,1,,,0
600971,0,522645,2419933,1,,,,,,,600971,-1,1,1,,,0
600971,1,511932,2434542,1,0,4,37.5294,-41.5884,0.680738,-169.662,600971,-1,1,1,,,0
600971,1,502342,2533971,1,0,4,37.5294,-41.5884,-1.4804,-163.04,600971,-1,1,1,,,0
600971,1,460254,2533971,1,0,0,37.5294,-41.5884,40.9732,-39.5153,600971,-1,1,1,,,0
600971,0,570432,2567197,1,,,,,,,600971,-1,1,1,,,0
600971,0,631856,2536718,1,,,,,,,600971,-1,1,1,,,0
600971,0,513290,2536718,1,,,,,,,600971,-1,1,1,11,66,60.00458884840128
600971,0,643577,2531693,1,,,,,,,600971,-1,1,1,,,0
600971,1,641128,2531693,1,0,4,37.5294,-41.5884,-3.02496,-163.247,600971,-1,1,1,,,0
600971,0,627037,2610957,1,,,,,,,600971,-1,1,1,,,0
600971,0,568359,2644037,1,,,,,,,600971,-1,1,1,,,0
600971,1,527694,2644037,1,0,2,37.5294,-41.5884,-23.9742,94.2675,600971,-1,1,1,,,0
600971,0,571989,2604238,1,,,,,,,600971,-1,1,1,,,0
600971,0,579305,2722307,1,,,,,,,600971,-1,1,1,,,0
600971,1,489993,2683854,1,0,4,37.5294,-41.5884,0.854004,-165.888,600971,-1,1,1,,,0
600971,1,618364,2721736,1,0,0,37.5294,-41.5884,31.1122,-44.7189,600971,-1,1,1,,,0
600971,0,542925,2721736,1,,,,,,,600971,-1,1,1,,,0
600971,0,605184,2679168,1,,,,,,,600971,-1,1,1,,,0
600971,1,577091,2688521,1,0,0,37.5294,-41.5884,28.8724,-41.8312,600971,-1,1,1,,,0
600971,1,585018,2718725,1,0,2,37.5294,-41.5884,-19.7616,91.7986,600971,-1,1,1,,,0
600971,0,606963,2818854,1,,,,,,,600971,-1,1,1,,,0
600971,1,602950,2792353,1,0,4,37.5294,-41.5884,-1.67886,-165.362,600971,-1,1,1,,,0
600971,0,649546,2863821,1,,,,,,,600971,-1,1,1,,,0
600971,1,609937,2904283,1,0,0,37.5294,-41.5884,28.2199,-48.0411,600971,-1,1,1,,,0
600971,0,653989,2874658,1,,,,,,,600971,-1,1,1,,,0
600971,0,513161,2856680,1,,,,,,,600971,-1,1,1,,,0
600971,0,631490,2856680,1,,,,,,,600971,-1,1,1,,,0
600971,0,599108,2853743,1,,,,,,,600971,-1,1,1,,,0
600971,0,487820,2853743,1,,,,,,,600971,-1,1,1,,,0
600971,1,554487,2856618,1,0,3,37.5294,-41.5884,-25.5034,-111.578,600971,-1,1,1,,,0
600971,0,589555,2871237,1,,,,,,,600971,-1,1,1,,,0
600971,0,525140,2947680,1,,,,,,,600971,-1,1,1,,,0
600971,1,570517,2961125,1,0,1,37.5294,-41.5884,-30.3459,-13.1222,600971,-1,1,1,,,0
600971,0,523586,2967247,1,,,,,,,600971,-1,1,1,5,27,39.70959033
600971,1,568817,2987281,1,0,0,37.5294,-41.5884,34.3691,-39.083,600971,-1,1,1,,,0
600971,0,504534,2949848,1,,,,,,,600971,-1,1,1,,,0
600971,0,643006,2971830,1,,,,,,,600971,-1,1,1,,,0
600971,0,582613,3055214,1,,,,,,,600971,-1,1,1,,,0
600971,0,607873,3042036,1,,,,,,,600971,-1,1,1,,,0
600971,1,518714,3040404,1,0,4,37.5294,-41.5884,4.05025,-173.8,600971,-1,1,1,,,0
600971,0,468155,3028320,1,,,,,,,600971,-1,1,1,,,0
600971,0,503391,3070821,1,,,,,,,600971,-1,1,1,,,0
600971,1,524104,3070821,1,0,0,37.5294,-41.5884,36.02,-36.0267,600971,-1,1,1,,,0
600971,1,610617,3125722,1,0,2,37.5294,-41.5884,-19.404,89.2438,600971,-1,1,1,,,0
600971,1,506456,3125722,1,0,0,37.5294,-41.5884,33.6701,-40.3623,600971,-1,1,1,,,0
600971,0,653174,3118140,1,,,,,,,600971,-1,1,1,,,0
600971,1,537457,3127708,1,0,4,37.5294,-41.5884,-4.01709,-162.404,600971,-1,1,1,,,0
600971,0,562911,3157047,1,,,,,,,600971,-1,1,1,,,0
600971,0,641284,3138483,1,,,,,,,600971,-1,1,1,,,0
600971,1,624601,3138483,1,0,2,37.5294,-41.5884,-20.3412,91.3503,600971,-1,1,1,,,0
600971,0,595660,3216268,1,,,,,,,600971,-1,1,1,,,0
600971,0,617933,3216268,1,,,,,,,600971,-1,1,1,,,0
600971,1,527415,3251911,1,0,1,37.5294,-41.5884,-27.2023,-13.07,600971,-1,1,1,,,0
600971,0,613979,3251911,1,,,,,,,600971,-1,1,1,,,0
600971,1,583935,3205428,1,0,0,37.5294,-41.5884,35.2423,-38.1186,600971,-1,1,1,,,0
600971,1,599607,3202771,1,0,0,37.5294,-41.5884,33.4939,-37.5365,600971,-1,1,1,,,0
600971,1,547419,3204408,1,0,2,37.5294,-41.5884,-19.4327,86.8937,600971,-1,1,1,,,0
600971,0,548050,3204971,1,,,,,,,600971,-1,1,1,,,0
600971,1,535125,3204971,1,0,0,37.5294,-41.5884,36.2779,-43.31,600971,-1,1,1,,,0
600971,0,588308,3285409,1,,,,,,,600971,-1,1,1,,,0
600971,1,590679,3306051,1,0,1,37.5294,-41.5884,-30.8674,-15.3661,600971,-1,1,1,,,0
600971,0,473396,3296524,1,,,,,,,600971,-1,1,1,,,0
600971,1,529999,3285759,1,0,4,37.5294,-41.5884,3.60923,-165.353,600971,-1,1,1,,,0
600971,0,562898,3285759,1,,,,,,,600971,-1,1,1,,,0
600971,0,614708,3383719,1,,,,,,,600971,-1,1,1,,,0
600971,0,627606,3471147,1,,,,,,,600971,-1,1,1,,,0
600971,0,631934,3487884,1,,,,,,,600971,-1,1,1,,,0
600971,1,578126,3459297,1,0,4,37.5294,-41.5884,3.79292,-164.231,600971,-1,1,1,,,0
600971,1,555169,3468340,1,0,1,37.5294,-41.5884,-28.7295,-14.8044,600971,-1,1,1,,,0
600971,1,649557,3468491,1,0,5,37.5294,-41.5884,25.5283,156.461,600971,-1,1,1,,,0
600971,0,457656,3464318,1,,,,,,,600971,-1,1,1,,,0
600971,1,501332,3464318,1,0,1,37.5294,-41.5884,-29.8829,-13.9683,600971,-1,1,1,,,0
600971,1,645269,3548114,1,0,2,37.5294,-41.5884,-22.7643,89.7369,600971,-1,1,1,,,0
600971,0,601538,3542568,1,,,,,,,600971,-1,1,1,,,0
600971,1,563726,3542568,1,0,4,37.5294,-41.5884,-1.08323,-160.288,600971,-1,1,1,,,0
600971,0,570162,3547213,1,,,,,,,600971,-1,1,1,,,0
600971,1,535633,3572685,1,0,5,37.5294,-41.5884,21.3488,159.593,600971,-1,1,1,,,0
600971,0,527503,3542442,1,,,,,,,600971,-1,1,1,,,0
600971,1,576057,3542442,1,0,0,37.5294,-41.5884,37.3447,-40.5193,600971,-1,1,1,,,0
600971,1,584289,3551010,1,0,5,37.5294,-41.5884,23.6671,155.677,600971,-1,1,1,,,0
600971,1,516835,3581458,1,0,3,37.5294,-41.5884,-24.9999,-110.121,600971,-1,1,1,,,0
600971,1,548812,3581458,1,0,5,37.5294,-41.5884,16.609,157.786,600971,-1,1,1,,,0
600971,1,507545,3668449,1,0,4,37.5294,-41.5884,3.44744,-165.015,600971,-1,1,1,,,0
600971,1,656628,3668449,1,0,2,37.5294,-41.5884,-21.8287,90.9815,600971,-1,1,1,,,0
600971,0,478555,3685011,1,,,,,,,600971,-1,1,1,,,0
600971,0,540364,3635879,1,,,,,,,600971,-1,1,1,,,0
600971,0,502998,3646083,1,,,,,,,600971,-1,1,1,,,0
600971,1,501086,3629551,1,0,4,37.5294,-41.5884,-4.31318,-162.884,600971,-1,1,1,,,0
600971,1,514850,3715962,1,0,3,37.5294,-41.5884,-24.6458,-111.3,600971,-1,1,1,,,0
600971,1,510641,3723161,1,0,5,37.5294,-41.5884,21.1221,159.564,600971,-1,1,1,,,0
600971,1,523476,3723161,1,0,3,37.5294,-41.5884,-24.8765,-110.804,600971,-1,1,1,,,0
600971,1,460001,3736836,1,0,0,37.5294,-41.5884,31.0725,-45.1814,600971,-1,1,1,,,0
600971,1,626660,3736836,1,0,3,37.5294,-41.5884,-25.076,-111.76,600971,-1,1,1,,,0
600971,1,598225,3716188,1,0,0,37.5294,-41.5884,31.133,-45.8532,600971,-1,1,1,,,0
600971,0,483880,3716188,1,,,,,,,600971,-1,1,1,,,0
600971,0,514957,3746412,1,,,,,,,600971,-1,1,1,,,0
600971,0,579615,3746412,1,,,,,,,600971,-1,1,1,,,0
600971,1,536724,3815509,1,0,4,37.5294,-41.5884,1.75595,-165.678,600971,-1,1,1,,,0
600971,1,599372,3815509,1,0,3,37.5294,-41.5884,-24.9596,-111.3,600971,-1,1,1,,,0
600971,0,493698,3831149,1,,,,,,,600971,-1,1,1,,,0
600971,0,489824,3803094,1,,,,,,,600971,-1,1,1,,,0
600971,1,513335,3813516,1,0,4,37.5294,-41.5884,-8.38919,-162.528,600971,-1,1,1,,,0
600971,0,591037,3820955,1,,,,,,,600971,-1,1,1,,,0
600971,1,500043,3929052,1,0,0,37.5294,-41.5884,31.235,-40.8339,600971,-1,1,1,,,0
600971,0,481224,3910464,1,,,,,,,600971,-1,1,1,,,0
600971,1,475717,3910464,1,0,4,37.5294,-41.5884,-0.326602,-162.093,600971,-1,1,1,,,0
600971,0,531287,3897409,1,,,,,,,600971,-1,1,1,,,0
600971,0,457104,3980311,1,,,,,,,600971,-1,1,1,,,0
600971,1,580580,3979898,1,0,4,37.5294,-41.5884,-1.68688,-163.049,600971,-1,1,1,,,0
600971,1,485432,3979898,1,0,5,37.5294,-41.5884,23.8024,157.833,600971,-1,1,1,,,0
600971,0,509413,4091791,1,,,,,,,600971,-1,1,1,,,0
600971,0,604506,4078495,1,,,,,,,600971,-1,1,1,,,0
600971,1,472852,4078495,1,0,4,37.5294,-41.5884,-0.614718,-160.412,600971,-1,1,1,,,0
600971,0,598227,4078120,1,,,,,,,600971,-1,1,1,,,0
600971,0,528822,4079060,1,,,,,,,600971,-1,1,1,,,0
600971,1,526023,4068741,1,0,0,37.5294,-41.5884,31.4932,-40.8321,600971,-1,1,1,,,0
600971,1,605872,4110506,1,0,4,37.5294,-41.5884,-5.2513,-160.009,600971,-1,1,1,,,0
600971,0,575874,4110506,1,,,,,,,600971,-1,1,1,,,0
600971,0,614550,4179133,1,,,,,,,600971,-1,1,1,,,0
600971,0,622021,4153924,1,,,,,,,600971,-1,1,1,,,0
600971,1,575429,4262651,1,0,3,37.5294,-41.5884,-24.738,-110.548,600971,-1,1,1,,,0
600971,0,583721,4252084,1,,,,,,,600971,-1,1,1,,,0
600971,0,543636,4252084,1,,,,,,,600971,-1,1,1,,,0
600971,1,459647,4255481,1,0,2,37.5294,-41.5884,-16.7078,90.3249,600971,-1,1,1,,,0
600971,0,504361,4266031,1,,,,,,,600971,-1,1,1,,,0
600971,1,620594,4266031,1,0,1,37.5294,-41.5884,-30.9624,-12.2521,600971,-1,1,1,,,0
600971,0,589385,4341016,1,,,,,,,600971,-1,1,1,,,0
600971,1,551737,4344787,1,0,0,37.5294,-41.5884,29.0632,-38.8933,600971,-1,1,1,,,0
600971,0,628495,4344787,1,,,,,,,600971,-1,1,1,,,0
600971,0,465466,4406444,1,,,,,,,600971,-1,1,1,,,0
600971,0,647163,4406444,1,,,,,,,600971,-1,1,1,,,0
600971,0,480297,4420927,1,,,,,,,600971,-1,1,1,,,0
600971,1,631870,4473224,1,0,2,37.5294,-41.5884,-21.6555,89.47,600971,-1,1,1,,,0
600971,1,515983,4443874,1,0,2,37.5294,-41.5884,-20.8864,90.3315,600971,-1,1,1,,,0
600971,1,617118,4496442,1,0,1,37.5294,-41.5884,-34.0613,-14.7724,600971,-1,1,1,,,0
600971,0,529679,4548038,1,,,,,,,600971,-1,1,1,,,0
600971,1,490922,4519045,1,0,2,37.5294,-41.5884,-21.1136,89.5675,600971,-1,1,1,,,0
600971,1,626097,4519045,1,0,0,37.5294,-41.5884,35.5949,-42.1307,600971,-1,1,1,,,0
600971,1,463075,4519045,1,0,4,37.5294,-41.5884,-4.07335,-172.563,600971,-1,1,1,,,0
600971,1,600635,4730626,1,0,5,37.5294,-41.5884,22.2736,155.179,600971,-1,1,1,,,0
600971,1,647328,4666415,1,0,4,37.5294,-41.5884,4.34078,-162.223,600971,-1,1,1,,,0
600971,0,513290,4667629,1,,,,,,,600971,-1,1,1,11,66,60.00458884840128
600971,0,560498,4701031,1,,,,,,,600971,-1,1,1,,,0
600971,0,474640,4718645,1,,,,,,,600971,-1,1,1,,,0
600971,0,470302,4668001,1,,,,,,,600971,-1,1,1,,,0
600971,0,541077,4679497,1,,,,,,,600971,-1,1,1,,,0
600971,0,647969,4780139,1,,,,,,,600971,-1,1,1,,,0
600971,0,473135,4761202,1,,,,,,,600971,-1,1,1,,,0
600971,0,544921,4759974,1,,,,,,,600971,-1,1,1,,,0
600971,0,542959,4770245,1,,,,,,,600971,-1,1,1,,,0
600971,0,589744,4867978,1,,,,,,,600971,-1,1,1,,,0
600971,1,483440,4867978,1,0,1,37.5294,-41.5884,-25.9509,-11.8688,600971,-1,1,1,,,0
600971,1,466635,4848552,1,0,3,37.5294,-41.5884,-25.0071,-110.673,600971,-1,1,1,,,0
600971,0,517418,4848552,1,,,,,,,600971,-1,1,1,,,0
600971,0,473135,4847048,1,,,,,,,600971,-1,1,1,,,0
600971,0,603522,4986954,1,,,,,,,600971,-1,1,1,,,0
600971,0,607666,4970208,1,,,,,,,600971,-1,1,1,,,0
600971,0,514460,4946402,1,,,,,,,600971,-1,1,1,,,0
600971,0,575811,4983124,1,,,,,,,600971,-1,1,1,,,0
600971,0,570470,4983124,1,,,,,,,600971,-1,1,1,,,0
600971,1,547578,4934656,1,0,0,37.5294,-41.5884,27.1831,-47.114,600971,-1,1,1,,,0
600971,1,539733,4927943,1,0,1,37.5294,-41.5884,-25.8093,-17.9382,600971,-1,1,1,,,0
600971,0,605667,4927943,1,,,,,,,600971,-1,1,1,,,0
600971,1,459855,5020846,1,0,4,37.5294,-41.5884,-7.20451,-169.887,600971,-1,1,1,,,0
600971,0,480172,5020406,1,,,,,,,600971,-1,1,1,,,0
600971,1,492472,5020406,1,0,4,37.5294,-41.5884,2.61258,-165.4,600971,-1,1,1,,,0
600971,1,495629,5020406,1,0,4,37.5294,-41.5884,4.64067,-165.111,600971,-1,1,1,,,0
600971,1,532454,5020406,1,0,2,37.5294,-41.5884,-22.1127,90.5532,600971,-1,1,1,,,0
600971,0,547935,5046540,1,,,,,,,600971,-1,1,1,,,0
600971,0,501407,5060811,1,,,,,,,600971,-1,1,1,,,0
600971,0,588059,5014193,1,,,,,,,600971,-1,1,1,,,0
600971,0,543009,5138660,1,,,,,,,600971,-1,1,1,,,0
600971,0,586361,5132951,1,,,,,,,600971,-1,1,1,,,0
600971,1,568508,5103525,1,0,3,37.5294,-41.5884,-25.4016,-111.883,600971,-1,1,1,,,0
600971,1,590872,5108535,1,0,4,37.5294,-41.5884,4.16178,-166.456,600971,-1,1,1,,,0
600971,1,653030,5123449,1,0,4,37.5294,-41.5884,2.38504,-161.594,600971,-1,1,1,,,0
600971,0,592448,5251203,1,,,,,,,600971,-1,1,1,,,0
600971,1,492994,5204709,1,0,0,37.5294,-41.5884,33.0895,-40.8209,600971,-1,1,1,,,0
600971,1,518505,5302384,1,0,1,37.5294,-41.5884,-32.4294,-13.8744,600971,-1,1,1,,,0
600971,0,541595,5399679,1,,,,,,,600971,-1,1,1,,,0
600971,1,601131,5394554,1,0,0,37.5294,-41.5884,32.6325,-46.5668,600971,-1,1,1,,,0
600971,0,483508,5403430,1,,,,,,,600971,-1,1,1,,,0
600971,0,562397,5361863,1,,,,,,,600971,-1,1,1,,,0
600971,1,487272,5361863,1,0,1,37.5294,-41.5884,-30.2147,-14.7964,600971,-1,1,1,,,0
600971,1,643897,5387789,1,0,0,37.5294,-41.5884,32.488,-34.3023,600971,-1,1,1,,,0
600971,1,560883,5377323,1,0,4,37.5294,-41.5884,-0.105398,-161.785,600971,-1,1,1,,,0
600971,1,609014,5377323,1,0,4,37.5294,-41.5884,1.73917,-167.367,600971,-1,1,1,,,0
600971,1,490205,5360097,1,0,0,37.5294,-41.5884,34.6748,-37.9158,600971,-1,1,1,,,0
600971,1,633416,5372118,1,0,4,37.5294,-41.5884,0.654994,-165.047,600971,-1,1,1,,,0
600971,0,656579,5372118,1,,,,,,,600971,-1,1,1,,,0
600971,1,604899,5474885,1,0,1,37.5294,-41.5884,-28.3622,-16.1518,600971,-1,1,1,,,0
600971,0,507509,5474885,1,,,,,,,600971,-1,1,1,,,0
600971,1,553911,5444118,1,0,4,37.5294,-41.5884,-0.630129,-168.221,600971,-1,1,1,,,0
600971,0,605709,5451176,1,,,,,,,600971,-1,1,1,,,0
600971,1,642445,5534679,1,0,3,37.5294,-41.5884,-24.5685,-111.315,600971,-1,1,1,,,0
600971,1,640120,5538756,1,0,3,37.5294,-41.5884,-24.076,-111.756,600971,-1,1,1,,,0
600971,0,479616,5535362,1,,,,,,,600971,-1,1,1,,,0
600971,1,565312,5535362,1,0,0,37.5294,-41.5884,29.454,-42.205,600971,-1,1,1,,,0
600971,0,472037,5563205,1,,,,,,,600971,-1,1,1,,,0
600971,0,537362,5536120,1,,,,,,,600971,-1,1,1,,,0
600971,0,475220,5589616,1,,,,,,,600971,-1,1,1,,,0
600971,1,511005,5661417,1,0,0,37.5294,-41.5884,30.3937,-37.7686,600971,-1,1,1,,,0
600971,1,542264,5661417,1,0,5,37.5294,-41.5884,21.664,157.6,600971,-1,1,1,,,0
600971,0,633095,5675439,1,,,,,,,600971,-1,1,1,,,0
600971,1,511801,5658926,1,0,4,37.5294,-41.5884,0.379795,-163.543,600971,-1,1,1,,,0
600971,1,578937,5658926,1,0,5,37.5294,-41.5884,28.026,155.595,600971,-1,1,1,,,0
600971,1,606726,5625414,1,0,3,37.5294,-41.5884,-25.4967,-110.029,600971,-1,1,1,,,0
600971,0,481177,5713652,1,,,,,,,600971,-1,1,1,,,0
600971,1,480485,5703022,1,0,4,37.5294,-41.5884,1.08061,-159.777,600971,-1,1,1,,,0
600971,0,523650,5706547,1,,,,,,,600971,-1,1,1,,,0
600971,1,487130,5706547,1,0,4,37.5294,-41.5884,0.874826,-167.155,600971,-1,1,1,,,0
600971,0,637273,5709590,1,,,,,,,600971,-1,1,1,,,0
600971,1,575360,5835250,1,0,5,37.5294,-41.5884,23.3861,155.75,600971,-1,1,1,,,0
600971,1,544700,5793866,1,0,4,37.5294,-41.5884,-0.877464,-164.299,600971,-1,1,1,,,0
600971,0,553955,5788817,1,,,,,,,600971,-1,1,1,,,0
600971,0,635292,5816202,1,,,,,,,600971,-1,1,1,,,0
600971,1,554368,5817846,1,0,4,37.5294,-41.5884,-1.11593,-162.104,600971,-1,1,1,34,72,99.95180106645114
600971,0,526326,5923150,1,,,,,,,600971,-1,1,1,,,0
600971,1,613983,5899013,1,0,2,37.5294,-41.5884,-22.057,91.7316,600971,-1,1,1,,,0
600971,1,645466,5913410,1,0,0,37.5294,-41.5884,32.3784,-40.7875,600971,-1,1,1,,,0
600971,1,617442,5913410,1,0,1,37.5294,-41.5884,-27.3178,-15.3679,600971,-1,1,1,,,0
600971,1,480476,5902109,1,0,0,37.5294,-41.5884,31.4734,-43.87,600971,-1,1,1,,,0
600971,1,476185,5899662,1,0,1,37.5294,-41.5884,-24.264,-15.7174,600971,-1,1,1,,,0
600971,0,577605,5899662,1,,,,,,,600971,-1,1,1,,,0
600971,1,594559,5880037,1,0,4,37.5294,-41.5884,1.22825,-171.567,600971,-1,1,1,,,0
600971,1,598217,5979471,1,0,3,37.5294,-41.5884,-25.0568,-110.704,600971,-1,1,1,,,0
600971,1,491003,6004491,1,0,3,37.5294,-41.5884,-24.7388,-110.813,600971,-1,1,1,,,0
600971,1,568800,5979362,1,0,3,37.5294,-41.5884,-25.3302,-111.34,600971,-1,1,1,,,0
600971,1,637650,5985034,1,0,2,37.5294,-41.5884,-18.9772,95.2223,600971,-1,1,1,,,0
600971,0,603212,5985034,1,,,,,,,600971,-1,1,1,,,0
600971,1,496969,5979842,1,0,5,37.5294,-41.5884,19.9189,156.115,600971,-1,1,1,,,0
600971,0,477288,5976042,1,,,,,,,600971,-1,1,1,22,77,71.22315142099048
600971,1,654634,6053954,1,0,4,37.5294,-41.5884,5.33435,-158.939,600971,-1,1,1,,,0
600971,0,547575,6055061,1,,,,,,,600971,-1,1,1,,,0
600971,1,643478,6078255,1,0,3,37.5294,-41.5884,-25.2222,-111.118,600971,-1,1,1,,,0
